case_id,event_n,activity_code,activity_name,start_time,stop_time,sex_label,PEEDUCA,education_label,GEREG,region_label,TUDIARYDAY,weekday_label,is_weekend
'20100112092350,20,12,Socializing and communicating with others,22:21:00,23:21:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100112092350,21,1,Sleeping,23:21:00,08:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100112092351,1,1,Sleeping,04:00:00,05:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,2,11,Eating and drinking,05:30:00,06:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,3,1,Sleeping,06:30:00,07:00:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,4,18,Travel related to personal care,07:00:00,07:45:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,5,5,"Work, main job",07:45:00,18:15:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,6,18,Travel related to personal care,18:15:00,19:00:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,7,11,Eating and drinking,19:00:00,19:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,8,16,Waiting associated with telephone calls,19:30:00,20:00:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,9,12,Socializing and communicating with others,20:00:00,20:55:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,10,1,Sleeping,20:55:00,21:25:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092351,11,1,Sleeping,21:25:00,06:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100112092376,1,1,Sleeping,04:00:00,07:30:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,2,12,Socializing and communicating with others,07:30:00,09:00:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,3,1,Sleeping,09:00:00,09:45:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,4,12,Socializing and communicating with others,09:45:00,12:00:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,5,11,Eating and drinking,12:00:00,12:15:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,6,12,Socializing and communicating with others,12:15:00,13:00:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,7,12,Socializing and communicating with others,13:00:00,14:30:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,8,18,Travel related to personal care,14:30:00,17:00:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,9,7,Security procedures rel. to consumer purchases,17:00:00,18:00:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,10,18,Travel related to personal care,18:00:00,18:15:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,11,2,Interior cleaning,18:15:00,18:30:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,12,18,Travel related to personal care,18:30:00,18:50:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,13,2,Interior cleaning,18:50:00,18:55:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,14,18,Travel related to personal care,18:55:00,19:15:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,15,11,Eating and drinking,19:15:00,19:40:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,16,12,Socializing and communicating with others,19:40:00,22:00:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092376,17,1,Sleeping,22:00:00,05:15:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112092419,1,1,Sleeping,04:00:00,09:30:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,2,1,Sleeping,09:30:00,09:45:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,3,2,Interior cleaning,09:45:00,10:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,4,11,Eating and drinking,10:00:00,10:15:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,5,1,Sleeping,10:15:00,10:45:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,6,2,Interior cleaning,10:45:00,12:28:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,7,18,Travel related to personal care,12:28:00,12:29:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,8,4,Physical care for nonhh children,12:29:00,12:59:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,9,18,Travel related to personal care,12:59:00,13:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,10,9,Using household services,13:00:00,14:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,11,2,Interior cleaning,14:00:00,14:45:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,12,2,Interior cleaning,14:45:00,15:30:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,13,12,Socializing and communicating with others,15:30:00,17:30:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,14,11,Eating and drinking,17:30:00,18:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,15,12,Socializing and communicating with others,18:00:00,18:45:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,16,18,Travel related to personal care,18:45:00,19:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,17,12,Socializing and communicating with others,19:00:00,22:30:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,18,18,Travel related to personal care,22:30:00,22:45:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,19,2,Interior cleaning,22:45:00,22:50:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,20,12,Socializing and communicating with others,22:50:00,23:30:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100112092419,21,1,Sleeping,23:30:00,08:30:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100201100114,1,1,Sleeping,04:00:00,07:30:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,2,1,Sleeping,07:30:00,07:50:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,3,11,Eating and drinking,07:50:00,08:00:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,4,2,Interior cleaning,08:00:00,08:05:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,5,5,"Work, main job",08:05:00,08:10:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,6,1,Sleeping,08:10:00,08:15:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,7,3,Physical care for hh children,08:15:00,08:20:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,8,12,Socializing and communicating with others,08:20:00,08:50:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,9,18,Travel related to personal care,08:50:00,09:00:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,10,8,Using paid childcare services,09:00:00,09:03:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,11,18,Travel related to personal care,09:03:00,09:13:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,12,7,Security procedures rel. to consumer purchases,09:13:00,09:18:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,13,5,"Work, main job",09:18:00,13:00:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,14,18,Travel related to personal care,13:00:00,13:10:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,15,11,Eating and drinking,13:10:00,13:30:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,16,18,Travel related to personal care,13:30:00,13:55:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,17,5,"Work, main job",13:55:00,18:30:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,18,18,Travel related to personal care,18:30:00,19:00:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,19,11,Eating and drinking,19:00:00,19:30:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,20,12,Socializing and communicating with others,19:30:00,20:15:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,21,2,Interior cleaning,20:15:00,20:30:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,22,12,Socializing and communicating with others,20:30:00,20:40:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,23,3,Physical care for hh children,20:40:00,21:10:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,24,2,Interior cleaning,21:10:00,21:15:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,25,5,"Work, main job",21:15:00,21:35:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,26,12,Socializing and communicating with others,21:35:00,22:20:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,27,1,Sleeping,22:20:00,22:25:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100114,28,1,Sleeping,22:25:00,07:30:00,Male,44,Master’s degree,3,South,3,Tuesday,FALSE
'20100201100519,1,1,Sleeping,04:00:00,05:00:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,2,1,Sleeping,05:00:00,05:45:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,3,18,Travel related to personal care,05:45:00,05:55:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,4,11,Eating and drinking,05:55:00,06:55:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,5,18,Travel related to personal care,06:55:00,07:15:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,6,5,"Work, main job",07:15:00,17:30:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,7,18,Travel related to personal care,17:30:00,17:45:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,8,12,Socializing and communicating with others,17:45:00,20:00:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,9,18,Travel related to personal care,20:00:00,20:10:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,10,11,Eating and drinking,20:10:00,20:40:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,11,18,Travel related to personal care,20:40:00,20:50:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,12,12,Socializing and communicating with others,20:50:00,22:00:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100519,13,1,Sleeping,22:00:00,05:30:00,Male,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100523,1,1,Sleeping,04:00:00,09:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,2,2,Interior cleaning,09:00:00,10:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,3,2,Interior cleaning,10:00:00,11:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,4,2,Interior cleaning,11:30:00,13:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,5,18,Travel related to personal care,13:00:00,13:20:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,6,7,Security procedures rel. to consumer purchases,13:20:00,14:20:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,7,4,Physical care for nonhh children,14:20:00,15:05:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,8,18,Travel related to personal care,15:05:00,15:15:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,9,7,Security procedures rel. to consumer purchases,15:15:00,15:35:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,10,18,Travel related to personal care,15:35:00,15:50:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,11,2,Interior cleaning,15:50:00,16:35:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,12,16,Waiting associated with telephone calls,16:35:00,16:38:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,13,12,Socializing and communicating with others,16:38:00,17:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,14,1,Sleeping,17:30:00,18:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,15,18,Travel related to personal care,18:00:00,18:15:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,16,11,Eating and drinking,18:15:00,18:40:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,17,11,Eating and drinking,18:40:00,20:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,18,18,Travel related to personal care,20:00:00,20:15:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,19,12,Socializing and communicating with others,20:15:00,23:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100523,20,1,Sleeping,23:00:00,08:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100531,1,1,Sleeping,04:00:00,12:00:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,2,18,Travel related to personal care,12:00:00,12:15:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,3,8,Using paid childcare services,12:15:00,12:30:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,4,8,Using paid childcare services,12:30:00,12:50:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,5,8,Using paid childcare services,12:50:00,12:55:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,6,8,Using paid childcare services,12:55:00,13:00:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,7,8,Using paid childcare services,13:00:00,13:20:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,8,8,Using paid childcare services,13:20:00,13:30:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,9,18,Travel related to personal care,13:30:00,13:33:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,10,7,Security procedures rel. to consumer purchases,13:33:00,13:40:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,11,18,Travel related to personal care,13:40:00,13:41:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,12,16,Waiting associated with telephone calls,13:41:00,13:43:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,13,18,Travel related to personal care,13:43:00,13:45:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,14,8,Using paid childcare services,13:45:00,13:47:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,15,18,Travel related to personal care,13:47:00,14:02:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,16,50,Insufficient detail in verbatim,14:02:00,14:04:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,17,12,Socializing and communicating with others,14:04:00,16:15:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100531,18,1,Sleeping,16:15:00,08:00:00,Female,44,Master’s degree,2,Midwest,6,Friday,FALSE
'20100201100617,1,1,Sleeping,04:00:00,06:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,2,1,Sleeping,06:30:00,07:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,3,2,Interior cleaning,07:00:00,07:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,4,18,Travel related to personal care,07:30:00,07:34:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,5,5,"Work, main job",07:34:00,12:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,6,18,Travel related to personal care,12:30:00,12:35:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,7,9,Using household services,12:35:00,12:50:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,8,18,Travel related to personal care,12:50:00,12:55:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,9,7,Security procedures rel. to consumer purchases,12:55:00,13:25:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,10,18,Travel related to personal care,13:25:00,13:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,11,7,Security procedures rel. to consumer purchases,13:30:00,14:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,12,18,Travel related to personal care,14:00:00,14:05:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,13,3,Physical care for hh children,14:05:00,14:15:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,14,18,Travel related to personal care,14:15:00,14:20:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,15,1,Sleeping,14:20:00,15:20:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,16,16,Waiting associated with telephone calls,15:20:00,15:35:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,17,18,Travel related to personal care,15:35:00,15:45:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,18,7,Security procedures rel. to consumer purchases,15:45:00,15:55:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,19,18,Travel related to personal care,15:55:00,16:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,20,3,Physical care for hh children,16:00:00,17:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,21,2,Interior cleaning,17:00:00,17:15:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,22,11,Eating and drinking,17:15:00,17:35:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,23,12,Socializing and communicating with others,17:35:00,18:35:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,24,12,Socializing and communicating with others,18:35:00,19:05:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100201100617,25,1,Sleeping,19:05:00,08:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
